"","Cntrl001ARM","Cntrl001PA","Cntrl002ARM","Cntrl002PA","Cntrl003ARM","Cntrl003PA","Cntrl004ARM","Cntrl004PA","Cntrl005ARM","Cntrl005PA","Cntrl007ARM","Cntrl007PA","Cntrl008ARM","Cntrl008PA","phvted1155ARM","phvted1155PA","phvted1163ARM","phvted1163PA","phvted1171ARM","phvted1171PA","phvted1173ARM","phvted1173PA","phvted1183ARM","phvted1183PA","phvted1192ARM","phvted1192PA","phvted1208ARM","phvted1208PA","phvted1210ARM","phvted1210PA","phvted1213ARM","phvted1213PA","phvted1216ARM","phvted1216PA","phvted1217ARM","phvted1217PA","phvted1220ARM","phvted1220PA","phvted1229ARM","phvted1229PA","phvted1232ARM","phvted1232PA","phvted1233ARM","phvted1233PA","phvted1234ARM","phvted1234PA","phvted1235ARM","phvted1235PA","phvted1236ARM","phvted1236PA","phvted1252ARM","phvted1252PA","phvted1253ARM","phvted1253PA","phvted1254ARM","phvted1254PA","phvted1262ARM","phvted1262PA","phvted1263ARM","phvted1263PA"
"AC010127.3",0,2.23322063900894,0,0,0,0,0.976678051483085,0,0.832359265455511,0.971297734362912,0,0,0,0,2.14388115051641,0,2.32913898882032,0,3.96624889447206,3.35953811374234,4.17369592395185,3.59689715642465,0,0,1.17440839644947,1.17193418695658,1.70691313347882,0.803503925799358,0.859566975171349,4.5168020594308,5.34612557434403,1.01216768576651,2.83717289241602,2.11714262434723,0,0,1.98899473525168,0,0,0,1.56998972676932,0,4.01547600175289,0,1.8939640955896,0,0.9684651404546,7.87389872163306,0.893227880195173,0,1.12126771011969,0,1.17005567499979,0,1.14923036675048,0,5.60805082153082,3.93960463396726,1.07646970778352,1.14724180243076
"AC011747.4",7.34580219283806,17.8657651120716,3.12323238653289,8.72851905637382,0,0,10.7434585663139,5.77233212471605,9.15595192001062,10.684275077992,4.33581933199354,2.25073040533589,0,5.16653406884339,10.7194057525821,15.9058779357609,5.43465764058074,12.895611553653,12.6919964623106,15.1179215118405,10.8516094022748,9.59172575046574,13.8257303086702,16.3658511738054,18.7905343431915,17.5790128043487,17.0691313347882,13.6595667385891,8.59566975171349,8.13024370697544,10.6922511486881,10.1216768576651,2.83717289241602,8.46857049738894,8.20100897470381,3.91723596269479,4.97248683812919,3.84307699145033,11.0244890951074,15.4250634324197,7.84994863384658,11.4475784439572,8.03095200350579,16.6260845238524,4.73491023897399,19.3911590697969,4.842325702273,9.84237340204132,8.93227880195173,9.77838692037011,21.3040864922741,6.74677663808339,18.7208907999967,3.02201790852486,12.6415340342552,0,15.4221397592098,19.6980231698363,8.61175766226816,22.9448360486151
"AC015922.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21582172577462,3.97646948394024,0,0,0,1.67976905687117,1.66947836958074,3.59689715642465,0,0.909213954100302,0,2.34386837391316,5.97419596717586,0,0,0,0,0,0.945724297472007,3.17571393652085,0.745546270427619,2.35034157761687,0.994497367625839,0.960769247862584,0,2.20358049034567,0,1.04068894945065,1.00386900043822,0,0.946982047794798,0.969557953489846,5.8107908427276,0.984237340204132,2.67968364058552,3.55577706195277,4.48507084047876,1.68669415952085,1.17005567499979,0,1.14923036675048,5.23237838037644,7.01006352691353,1.31320154465575,0,0
"AC016738.3",0,0,0,0,0,0,0,0,0,0,0,0,13.6592435296128,0,0,0,0,0,5.55274845226088,2.51965358530675,3.33895673916148,0,0,0,1.17440839644947,5.8596709347829,0,0.803503925799358,0.859566975171349,0.90336041188616,1.78204185811468,0,0,0,1.49109254085524,0.783447192538958,0,0.960769247862584,0,0,0.784994863384658,0,5.01934500219112,0,0,0,0.9684651404546,1.96847468040826,1.78645576039035,1.77788853097638,0,2.53004123928127,0,1.00733930284162,0,3.13942702822586,0,2.62640308931151,0,0
"AC073321.3",0,11.1661031950447,0,0,0,5.11006579527286,2.93003415444926,2.88616606235802,2.49707779636653,0.971297734362912,4.33581933199354,0,0,0,4.28776230103283,6.62744913990039,0,5.52669066585127,5.55274845226088,5.03930717061351,6.67791347832295,2.39793143761644,8.88796948414512,9.09213954100302,11.7440839644947,1.17193418695658,5.97419596717586,4.01751962899679,0.859566975171349,1.80672082377232,12.4742930068027,5.06083842883257,3.78289718988803,4.23428524869447,1.49109254085524,3.13378877015583,8.95047630863255,0.960769247862584,1.0022262813734,6.610741471037,6.27995890707726,12.4882673934078,7.02708300306757,10.7580546919045,1.8939640955896,16.4824852093274,5.8107908427276,8.85813606183719,2.67968364058552,4.44472132744096,8.97014168095751,4.21673539880212,9.36044539999835,6.04403581704971,10.3430733007543,9.41828108467759,12.6181143484443,6.56600772327877,0,2.29448360486151
"AC091729.9",5.50935164462855,8.93288255603578,1.04107746217763,0,5.76145598078196,2.04402631810915,18.5568829781786,1.92411070823868,33.2943706182204,11.6555728123549,2.16790966599677,10.1282868240115,1.1382702941344,24.7993635304483,19.2949303546477,5.30195931192031,17.8567322476224,16.5800719975538,23.0042435879379,18.4774596255829,20.8684796197592,38.366903001863,22.7136997928153,12.7289953574042,15.2673091538431,17.5790128043487,0.853456566739409,4.82102355479615,26.6465762303118,9.0336041188616,16.9293976520894,8.09734148613212,9.45724297472007,33.8742819895557,28.3307582762495,25.0703101612467,16.9064552496393,20.1761542051143,14.0311679392276,7.71253171620983,20.4098664480011,6.24413369670392,32.1238080140232,21.516109383809,18.939640955896,11.6346954418781,20.3377679495466,8.85813606183719,5.35936728117104,24.0014951681812,21.3040864922741,17.7102886749689,19.8909464749965,15.1100895426243,41.3722932030172,55.4632108319903,19.6281778753579,24.9508293484593,29.0646821101551,12.6196598267383
"AC096559.1",0.918225274104758,1.11661031950447,6.24646477306578,0,0,0,2.93003415444926,1.92411070823868,1.66471853091102,0.971297734362912,0,1.12536520266795,0,0,17.1510492041313,2.65097965596016,0,0.921115110975213,6.3459982311553,0.839884528435584,0.834739184790369,1.19896571880822,11.8506259788602,2.72764186230091,7.04645037869679,9.37547349565265,4.26728283369704,4.01751962899679,0.859566975171349,4.5168020594308,1.78204185811468,6.07300611459909,1.89144859494401,8.46857049738894,18.6386567606905,3.91723596269479,1.98899473525168,1.92153849572517,2.00445256274681,19.832224413111,0.784994863384658,9.36620054505588,2.00773800087645,6.84603480393922,3.78792819117919,3.87823181395938,0.9684651404546,13.7793227628579,0,2.66683279646458,7.84887397083783,5.90342955832297,3.51016702499938,0,4.59692146700191,70.1138702970443,0,7.87920926793453,5.3823485389176,2.29448360486151
"AC107622.1",0.918225274104758,0,0,0,0,0,0,0,1.66471853091102,0,0,0,0,0,1.07194057525821,9.27842879586055,2.32913898882032,3.68446044390085,0,0,2.50421755437111,0,2.96265649471504,4.54606977050151,0,4.68773674782632,4.26728283369704,0,8.59566975171349,0,0,3.03650305729954,0,0,0.745546270427619,1.56689438507792,1.98899473525168,2.88230774358775,2.00445256274681,0,0,3.12206684835196,0,0.978004971991317,0,1.93911590697969,0,0,3.57291152078069,3.55577706195277,1.12126771011969,3.3733883190417,0,1.00733930284162,1.14923036675048,2.09295135215058,5.60805082153082,0,2.15293941556704,1.14724180243076
"AC144449.1",0.918225274104758,2.23322063900894,0,2.18212976409345,0,2.04402631810915,3.90671220593234,0,1.66471853091102,2.91389320308874,5.41977416499192,0,3.41481088240321,0,1.07194057525821,1.32548982798008,0,4.60557555487606,1.58649955778882,2.51965358530675,9.18213103269406,4.79586287523287,12.8381781437652,1.8184279082006,0,9.37547349565265,3.41382626695763,2.41051177739807,0,4.5168020594308,2.67306278717202,6.07300611459909,8.51151867724806,2.11714262434723,3.72773135213809,2.35034157761687,1.98899473525168,5.7646154871755,11.0244890951074,4.40716098069133,5.49496404369261,10.4068894945065,11.0425590048205,9.78004971991317,5.68189228676879,0.969557953489846,4.842325702273,5.90542404122479,1.78645576039035,5.33366559292915,1.12126771011969,1.68669415952085,9.36044539999835,0,4.59692146700191,1.04647567607529,2.80402541076541,5.25280617862302,6.45881824670112,8.0306926170153
"ACAT1",179.053928450428,167.491547925671,89.5326617472762,92.7405149739718,120.030332932958,119.575539609385,107.434585663139,97.1675907660535,144.830512189259,169.97710351351,166.929044281751,208.19256249357,175.293625296698,91.9643064254123,202.596768723801,210.752882648832,149.0648952845,143.693957312133,220.523438532647,174.695981914602,121.871920979394,142.676920538178,160.971002879517,200.936283856167,205.521469378657,191.025272473923,182.639705282233,187.21641471125,138.390283002587,138.214143018582,220.97319040622,187.251021866805,171.176097842433,127.028557460834,197.569761663319,209.180400407902,138.235134099992,150.840771914426,191.42521974232,191.711502660073,128.739157595084,141.533697125289,152.58808806661,138.876706022767,210.230014610445,153.190156651396,205.314609776375,226.37458824695,157.20810691435,112.006977451512,216.4046680531,226.017017375794,147.427015049974,118.866037735311,196.518392714332,198.830378454305,192.075740637431,185.161417796461,125.946955810672,147.994192513568
"ACO2",644.59414242154,703.464501287817,736.041765759584,903.40172233469,799.882138665229,982.154645851444,670.97782136888,676.324913945897,739.135027724494,780.923378427781,837.897085907751,801.260024299578,1007.36921030895,696.448792480089,663.53121608483,642.862566570338,686.319622039054,685.309642565558,668.709563607989,697.104158601535,819.713879464143,757.746334286794,757.452510482145,679.182823712926,750.446965331209,656.283144695685,609.367988651938,616.287511088108,654.990035080568,710.041283742522,631.733838701653,737.870242923789,761.308059464966,815.099910373685,818.609804929526,898.613929842185,656.368262633054,692.714627708923,696.547265554515,651.158034897144,697.075438685576,644.186459709954,680.623182297116,666.999390898078,732.964104993174,770.798573024427,689.547180003675,624.00647368942,687.785467750283,698.710192673719,729.945279287918,750.578900986777,717.244128774874,679.954029418092,722.86590068605,637.30368672985,825.785483470413,760.343694355682,660.952400579082,678.019905236577
"ACP2",329.642873403608,294.785124349181,280.049837325782,288.041128860336,282.311343058316,295.361802966772,170.91865900954,246.286170654551,214.748690487522,245.738326793817,185.356276442724,200.315006074895,147.975138237472,286.225987413924,210.100352750609,190.870535229131,211.951647982649,136.325036424331,130.092963738684,203.252055881411,229.553275817352,237.395212324027,142.207511746322,122.743883803541,264.24188920113,157.039181052182,230.43327301964,163.914800863069,123.777644424674,127.373818075949,180.87724859864,200.40920178177,268.58570048205,203.245691937334,157.310263060228,141.020494657012,120.334181482726,172.938464615265,213.474197932535,166.370327021098,188.398767212318,274.741882654972,202.781538088521,180.930919818394,116.47879187876,181.307337302601,134.616654523189,99.4079713606174,137.557093550057,147.56474807104,185.009172169749,194.813175424658,173.16823989997,161.174288454659,208.010696381836,182.0867676371,144.407308654419,118.188139019018,170.082213829796,162.908335945167
"ACSBG2",0.918225274104758,1.11661031950447,0,0,0,2.04402631810915,0,0,0.832359265455511,1.94259546872582,0,1.12536520266795,0,0,8.57552460206566,0,0,2.76334533292564,2.37974933668324,0,2.50421755437111,3.59689715642465,1.97510432981003,1.8184279082006,3.5232251893484,9.37547349565265,0,0.803503925799358,4.29783487585675,6.32352288320312,4.45510464528669,0,2.83717289241602,17.9957123069515,2.23663881128286,3.13378877015583,2.98349210287752,0,2.00445256274681,0,4.70996918030795,3.12206684835196,1.00386900043822,6.84603480393922,1.8939640955896,0.969557953489846,2.9053954213638,0,0,4.44472132744096,3.36380313035907,5.06008247856254,10.5305010749981,4.02935721136647,3.44769110025143,4.18590270430115,0,3.93960463396726,2.15293941556704,1.14724180243076
"ACSM2A",9.18225274104758,7.81627223653131,2.08215492435526,0,0,0,12.6968146692801,2.88616606235802,7.4912333890996,4.85648867181456,0,2.25073040533589,0,0,9.64746517732387,30.4862660435418,3.88189831470053,11.9744964426778,6.3459982311553,2.51965358530675,4.17369592395185,23.9793143761644,11.8506259788602,11.8197814033039,9.39526717159573,7.03160512173948,15.3622182013094,4.01751962899679,9.45523672688484,11.7436853545201,3.56408371622936,5.06083842883257,4.72862148736003,23.2885688678196,8.94655524513143,8.61791911792854,3.97798947050335,27.8623081880149,14.0311679392276,18.7304341679382,7.84994863384658,21.8544679384637,2.00773800087645,21.516109383809,7.57585638235838,7.75646362791877,2.9053954213638,14.763560103062,4.46613940097586,10.6673311858583,4.48507084047876,6.74677663808339,8.19038972499856,5.03669651420809,6.89538220050286,4.18590270430115,32.2462922238022,32.8300386163939,4.30587883113408,4.58896720972303
"ACSS1",473.804241438055,493.541761220977,425.800682030651,442.972342110971,618.396275270597,472.170079483213,384.811152284336,378.087754168901,531.877570626071,521.586883352884,610.26657097809,487.283132755221,540.678389713842,579.685122524228,470.581912538353,430.784194093526,380.426034840652,522.272267922946,447.392875296448,384.667114023498,373.128415601295,436.423521646191,410.821700600486,501.886102663367,427.484656307606,595.342566973943,388.322737866431,387.288892235291,557.858966886206,468.844053768917,408.978606437318,390.696726705875,488.939461793028,351.445675641641,297.47296190062,339.232634369369,273.486776097106,320.896928786103,444.988468929791,420.883873656022,526.731553331106,487.042428342906,319.230342139355,319.807625841161,406.255298503968,444.057542698349,290.53954213638,285.428828659198,364.436975119631,496.030900142411,367.775808919258,364.325938456503,511.31432997491,388.832970896865,424.066005330926,403.939610965061,312.648833300343,354.564417057054,465.034913762481,516.258811093841
"ACSS3",3.67290109641903,4.46644127801789,0,1.09106488204673,0,0,0,0,0.832359265455511,2.91389320308874,0,0,0,0,6.43164345154925,14.5803881077809,1.55275932588021,0,3.96624889447206,1.67976905687117,0,4.79586287523287,7.90041731924011,7.27371163280242,0,3.51580256086974,0,2.41051177739807,2.57870092551405,7.22688329508928,2.67306278717202,0,1.89144859494401,4.23428524869447,0,1.56689438507792,6.96148157338087,0,10.022262813734,0,1.56998972676932,3.12206684835196,3.01160700131467,7.82403977593054,0.946982047794798,3.87823181395938,1.9369302809092,15.7477974432661,2.67968364058552,3.55577706195277,4.48507084047876,3.3733883190417,0,0,1.14923036675048,6.27885405645173,5.60805082153082,6.56600772327877,6.45881824670112,1.14724180243076
"ACTR3B",44.9930384311331,26.7986476681073,34.3555562518618,30.5498166973084,40.3301918654737,13.2861710677094,42.9738342652558,35.5960481024156,30.7972928218539,18.4546569528953,34.6865546559483,38.2624168907102,163.910922355354,38.2323521094411,32.1582172577462,23.8588169036414,34.9370848323048,14.7378417756034,38.8692391658262,36.9549192511657,30.0506106524533,29.9741429702055,32.5892214418654,48.188339567316,16.4417175502925,28.1264204869579,22.1898707352246,24.9086216997801,18.9104734537697,33.4243352397879,24.0575650845481,24.2920244583964,39.7204204938243,17.9957123069515,44.7327762256571,22.7199685836298,21.8789420877685,14.4115387179388,26.0578833157085,24.2393853938023,25.9048304916937,32.2613574329702,25.0967250109556,35.2081789916874,44.5081562463555,34.9040863256344,7.7477211236368,15.7477974432661,28.5832921662455,26.6683279646458,23.5466219125135,26.1437594725731,45.632171324992,17.1247681483075,21.8353769682591,31.3942702822586,28.0402541076541,26.2640308931151,29.0646821101551,32.1227704680612
"ACYP2",10.1004780151523,31.2650889461252,13.5340070083092,25.0944922870747,0,21.462276340146,22.463595184111,4.81027677059671,34.9590891491315,17.4833592185324,1.08395483299838,19.1312084453551,0,0,35.3740389835208,19.8823474197012,15.5275932588021,21.1856475524299,26.97049248241,26.0364203815031,17.5295228805978,28.7751772513972,24.6888041226253,32.7317023476109,16.4417175502925,15.2351444304355,31.5778929693581,11.249054961191,35.2422459820253,19.8739290614955,21.3845022973761,15.1825152864977,14.1858644620801,26.4642828043404,23.8574806536838,14.1020494657012,27.8459262935235,31.7053851794653,25.0556570343351,16.5268536775925,14.1299075409238,18.7324010901118,4.01547600175289,22.4941143558003,34.0913537206127,22.2998329302665,25.1800936518196,20.6689841442868,27.6900642860504,9.77838692037011,40.3656375643088,40.4806598285003,38.6118372749932,18.1321074511491,40.2230628362667,36.6266486626351,33.6483049291849,35.4564417057054,38.7529094802067,25.2393196534767
"ADAM21P1",0.918225274104758,3.34983095851342,0,0,0.96024266346366,0,0,0,0,0.971297734362912,0,0,0,0,2.14388115051641,5.30195931192031,0,3.68446044390085,3.17299911557765,3.35953811374234,1.66947836958074,13.1886229068904,5.92531298943008,0.909213954100302,0,8.20353930869606,6.82765253391527,0,0,3.61344164754464,1.78204185811468,1.01216768576651,2.83717289241602,2.11714262434723,2.98218508171048,0,5.96698420575503,4.80384623931292,0,1.10179024517283,0,0,0,1.95600994398263,0.946982047794798,0.969557953489846,7.7477211236368,3.93694936081653,0,0,0,0,2.34011134999959,0,0,0,0,2.62640308931151,0,6.88345081458454
"ADAM29",0.918225274104758,5.58305159752236,6.24646477306578,0,0,0,2.93003415444926,0,0,1.94259546872582,2.16790966599677,1.12536520266795,3.41481088240321,1.03330681376868,2.14388115051641,0,1.55275932588021,0.921115110975213,3.17299911557765,5.03930717061351,3.33895673916148,7.19379431284931,5.92531298943008,0,4.69763358579786,10.5474076826092,3.41382626695763,4.01751962899679,0,1.80672082377232,2.67306278717202,3.03650305729954,0,3.17571393652085,3.72773135213809,5.48413034777271,1.98899473525168,17.2938464615265,9.02003653236062,4.40716098069133,5.49496404369261,13.5289563428585,0,8.80204474792186,0,2.90867386046954,4.842325702273,3.93694936081653,0.893227880195173,2.66683279646458,6.72760626071814,3.3733883190417,7.02033404999876,3.02201790852486,5.74615183375238,7.32532973252702,14.0201270538271,10.505612357246,0,13.7669016291691
"ADAMTS18",0,3.34983095851342,0,0,0,0,0.976678051483085,0.962055354119342,4.99415559273306,0.971297734362912,0,0,2.27654058826881,6.19984088261207,2.14388115051641,11.9294084518207,5.43465764058074,5.52669066585127,3.96624889447206,2.51965358530675,7.51265266311332,3.59689715642465,2.96265649471504,5.45528372460181,9.39526717159573,5.8596709347829,0.853456566739409,6.42803140639486,1.7191339503427,0,0.891020929057339,4.04867074306606,0.945724297472007,3.17571393652085,2.98218508171048,0.783447192538958,2.98349210287752,6.72538473503809,16.0356205019744,2.20358049034567,7.06495377046192,3.12206684835196,1.00386900043822,0,5.68189228676879,1.93911590697969,2.9053954213638,3.93694936081653,3.57291152078069,3.55577706195277,4.48507084047876,0.843347079760424,0,4.02935721136647,4.59692146700191,3.13942702822586,9.81408893767894,5.25280617862302,0,1.14724180243076
"ADAMTS5",86.3131757658472,104.96137003342,95.7791265203419,74.1924119791775,48.012133173183,25.5503289763643,131.851536950217,102.93992289077,25.8031372291208,25.2537410934357,71.5410189778934,31.5102256747025,48.9456226477793,118.830283583398,53.5970287629104,54.3450829471832,134.313681688638,87.5059355426452,66.6329814271306,43.6739954786504,92.656049511731,89.9224289106163,116.531155458792,140.018948931447,48.1507442544281,14.063210243479,156.182551713312,126.953620276299,59.3101212868231,68.6553913033481,47.224109240039,39.4745397448941,71.8750466078725,74.0999918521532,38.7684060622362,46.2233843597985,54.6973552194211,38.4307699145034,111.247117232448,93.6521708396908,108.329291147083,101.987517046164,118.45654205171,85.0864325632446,93.751222731685,96.9557953489846,49.3917221631846,34.4483069071446,89.3227880195173,73.7823740355199,143.52226689532,150.115780197355,141.576736674975,130.95410936941,81.5953560392839,74.2997730013454,22.4322032861233,39.3960463396726,23.6823335712375,32.1227704680612
"ADAMTS9",1.83645054820952,5.58305159752236,2.08215492435526,0,12.4831546250276,1.02201315905457,4.88339025741543,1.92411070823868,4.99415559273306,6.79908414054039,10.8395483299838,0,0,3.09992044130603,4.28776230103283,19.8823474197012,0.776379662940106,9.21115110975212,7.13924801004971,12.5982679265338,7.51265266311332,10.790691469274,7.90041731924011,8.18292558690272,9.39526717159573,23.4386837391316,5.97419596717586,10.4455510353917,2.57870092551405,7.22688329508928,3.56408371622936,16.1946829722642,7.56579437977606,16.9371409947779,4.47327762256571,7.83447192538958,2.98349210287752,3.84307699145033,9.02003653236062,9.9161122065555,7.06495377046192,16.6510231912104,26.1005940113938,8.80204474792186,5.68189228676879,9.69557953489846,4.842325702273,3.93694936081653,3.57291152078069,2.66683279646458,4.48507084047876,3.3733883190417,7.02033404999876,8.05871442273295,5.74615183375238,9.41828108467759,7.01006352691353,9.19241081259028,5.3823485389176,8.0306926170153
"ADAMTSL4",515.124378772769,628.651609881018,862.012138683078,1020.14566471369,342.806630856527,709.277132383873,448.295225630736,699.414242444761,604.292826720701,660.48245936678,688.311318953974,823.767328352937,383.597089123294,787.379792091733,496.30848634455,462.595949965047,423.903295965298,495.559929704664,556.861344783877,519.888523101627,419.039070764765,527.544916275616,510.564469255892,533.708591056877,681.15686994069,713.707919856558,381.495085332516,393.716923641685,440.957858262902,456.197008002511,332.350806538387,381.587217533976,494.61380757786,484.825660975517,622.531135807062,761.510671147867,651.395775794924,574.540010221825,317.705731195369,299.686946687011,683.730526008037,590.07063433852,755.913357329982,627.879192018426,342.807501301717,303.471639442322,630.470806435944,607.27443890595,292.085516823822,253.349115664135,422.717926715123,443.600563953983,427.070321374925,447.258650461679,434.40907863168,478.239383966407,717.830505155945,604.072710541647,630.811248761143,666.54748721227
"ADAP1",565.626768848531,521.457019208589,627.769709693111,748.470509084055,563.662443453169,559.041198002851,564.519913757223,784.075113607263,609.286982313434,522.558181087247,868.247821231706,672.968391195432,669.302932951029,950.642268667184,598.14284099408,473.199868588888,516.292475855171,564.643563027805,525.924603406995,509.8099087604,531.728860711465,579.100442184369,525.377751729467,633.722126007911,645.924618047206,575.419685795681,591.44540075041,499.779441847201,557.858966886206,566.406978252622,575.599520171041,652.848157319402,662.952732527877,617.147074997219,567.360711795418,677.681821546199,626.533341604278,701.361550939686,603.340221386788,582.847039696429,577.756219451108,488.083117292356,615.371697268631,605.385077662625,600.386618301902,576.886982326458,558.804386042304,489.165958081454,671.70736590677,526.255005169009,538.208500857451,541.428825206192,628.319897474889,543.963223534474,579.21210484224,605.909416447592,644.925844476044,565.98986574663,795.511114052022,624.099540522332
"ADAR",3937.3499753612,3643.49947254309,4886.81760746179,5035.26443064565,8574.00674206702,8550.16208865055,5556.32143488727,5790.61117644432,8319.43085822783,8529.9367031751,4352.07865448851,4851.44938870152,5214.4162174297,4656.08050284166,4085.16553230903,3776.32051991524,4178.47534594365,3773.80860966545,3557.72525834144,3383.05488053853,4555.17173140105,4353.44452499264,3417.91804273625,3718.68507227024,6422.83952018213,6149.13867896118,4996.1347416925,5001.811938101,3835.38784321456,4086.80250337299,5994.78881069778,5959.64333379324,4288.85968903555,4235.34382000664,6114.2249637769,6023.92546343205,5071.93657489178,4916.25624131284,3323.3823490342,3363.76561851266,3673.7759606402,3694.44577054982,4407.98878092424,4181.94926023487,3491.52281021942,3574.76017451706,3171.72333498881,3394.63458636405,4344.66040926932,4312.26863188322,4910.03130261412,5033.93871908997,5054.64051599911,5366.0964662373,3344.26036724389,3429.30079049872,4109.29923947671,4064.35878070956,3359.66195799237,3430.25298926796
"ADARB1",70.7033461060664,63.6467882117549,54.1360280332367,120.01713702514,61.4555304616743,294.339789807717,71.2974977582652,74.0782622671893,143.998152923803,151.522446560614,153.921586285771,58.5189905387332,114.965299707575,97.1308404942557,64.3164345154924,46.3921439793028,60.5576137093283,66.3202879902153,50.7679858492424,37.7948037796013,36.7285241307763,27.576211532589,46.4149517505356,36.3685581640121,83.3829961479121,91.4108665826133,86.1991132406803,121.329092795703,43.8379157337388,25.2940915328125,65.0445278211857,89.0707563474533,121.052710076417,45.5185664234655,88.7200061808867,79.9116136389737,114.367197276971,86.4692323076325,101.224854418714,77.1253171620983,35.3247688523096,61.4006480175885,155.599695067925,127.140646358871,70.076671536815,71.7472885582486,67.792559831822,79.7232245565347,59.8462679730766,38.2246034159922,49.3357792452663,87.7080962950841,79.563785899986,45.3302686278728,51.7153665037715,55.4632108319903,114.965041841382,90.6109065812471,54.8999550969596,52.7731229118148
"ADCY3",67.0304450096473,66.9966191702683,86.4094293607433,183.29890018385,94.1037810194387,39.8585132031283,114.271332023521,134.687749576708,260.528450087575,233.111456247099,74.7928834768885,149.673571954837,118.380110589978,78.5313178464195,47.1653853113611,78.2038998508246,46.5827797764064,53.4246764365623,41.2489885025094,28.5560739668099,52.5885686417933,59.9482859404109,56.2904733995858,52.7344093378175,83.3829961479121,77.3476563391343,52.0608505711039,40.1751962899679,60.1696882619944,42.4579393586495,89.9931138347912,115.387116177383,65.2549765255685,64.5728500425906,177.440012361773,213.881083563136,14.9174605143876,29.7838466837401,44.0979563804297,74.9217366717527,34.539773988925,15.6103342417598,37.1431530162143,11.7360596638958,142.04730716922,114.407838511802,77.477211236368,90.5498352987802,33.0494315672214,14.2231082478111,144.64353460544,129.875450283105,30.4214475499946,43.3155900221896,42.5215235697676,43.9519783951621,35.0503176345676,40.7092478843284,71.0470007137124,64.2455409361224
"ADCY7",1889.70761410759,2086.94468715386,1931.1986923395,1956.27933350978,2485.10801304395,2662.34427933716,2025.63027877592,2302.19846240758,2084.2276007006,2076.63455606791,2308.82379428656,2568.08339248825,1696.02273826026,2279.4748311737,1848.02555174515,1921.96025057111,1989.08469645255,2007.10982681499,1646.7865409848,1720.08351423608,1601.02975642793,1761.28064092927,1812.1582226007,1992.99698738786,2674.12791871543,2138.77989119576,2018.4247803387,1956.53205932144,1870.41773797286,1913.31735237489,2084.09795306512,2084.05326499325,1776.07023065243,1505.28840591088,2065.90871535493,2138.81083563136,2053.63706414736,1903.28388001578,1778.95164943779,1755.15186056032,1977.40206086595,1942.96626862437,1888.2775898243,1594.14810434585,1685.62804507474,1671.51791181649,1881.72776790329,1714.5414466356,1933.83836062255,1981.45676777318,1827.66636749509,1916.92791229544,1763.27390222469,1859.54835304563,1722.69631975897,1665.98927631186,1348.73622257816,1328.95996319162,2054.98067215874,1822.96722406247
"ADCY9",677.650252289311,685.598736175746,401.855900400565,492.070261803074,396.580220010492,362.814671464373,457.085328094084,418.494079041914,379.555825047713,447.768255541302,576.663971155141,705.603982072803,908.339694719254,768.780269443896,454.50280390948,514.290053256271,481.355391022866,432.92410215835,413.283134803989,401.464804592209,390.657938481893,328.516606953452,382.18268781824,434.604270059945,474.460992165584,517.994910634809,516.341222877342,524.688063546981,470.183135418728,462.520530885714,422.343920373179,423.086092650403,334.78640130509,322.864250212953,521.136843028906,504.539991995089,524.100112738817,470.776931452666,412.917227925842,446.225049294998,453.727031036332,417.316268729712,429.65593218756,356.971814776831,594.704726015133,580.765214140418,276.012565029561,283.46035397879,539.509639637884,608.926821859411,401.413840222849,401.433209965962,600.238561274894,516.76506235775,601.047481810499,454.170443416675,436.025951374021,383.45485103948,449.964337853512,441.688093935841
"ADH7",1.83645054820952,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35970287629104,9.27842879586055,0.776379662940106,0.921115110975213,0,5.87919169904909,2.50421755437111,1.19896571880822,3.95020865962005,0.909213954100302,2.34881679289893,1.17193418695658,0.853456566739409,0,0,1.80672082377232,0,0,1.89144859494401,4.23428524869447,0.745546270427619,0.783447192538958,0,1.92153849572517,1.0022262813734,1.10179024517283,3.13997945353863,2.08137789890131,1.00386900043822,0,1.8939640955896,0,1.9369302809092,2.9527120206124,4.46613940097586,1.77788853097638,4.48507084047876,0.843347079760424,1.17005567499979,0,2.29846073350095,0,2.80402541076541,0,2.15293941556704,0
"ADPRH",315.869494292037,299.251565627199,314.405393577644,402.602941475242,458.99599313563,384.276947804519,384.811152284336,430.038743291346,455.300518204164,447.768255541302,522.466229505221,369.119786475087,435.957522653476,449.488463989375,275.488727841359,303.537170607438,300.458929557821,300.283526177919,271.291424381889,267.923164570951,331.391456361777,362.087647080082,302.190962460934,284.583967633395,432.182289893403,431.271780800022,299.563254925532,377.646845125698,313.741945937542,299.915656746205,389.376145998057,347.173516217915,375.452546096387,345.094247768599,372.773135213809,383.889124344089,334.151115522282,331.465390512591,264.587738282578,225.867000260431,335.192806665249,402.746623437403,387.493434169154,399.026028572458,248.109296522237,204.576728186357,320.561961490473,268.696793875728,359.970835718655,272.016945239387,363.290738078779,375.289450493389,284.32352902495,321.341237606476,249.382989584854,266.851297399198,271.990464844245,248.195091939938,273.423305777014,294.841143224705
